gene,FPKM.refGTF_NoRad_CD24Pos_1,FPKM.refGTF_NoRad_CD24Pos_2,FPKM.refGTF_Rad_CD24Neg_3,FPKM.refGTF_Rad_CD24Neg_1,FPKM.refGTF_Rad_CD24Neg_2,FPKM.refGTF_Rad_CD24Pos_1,FPKM.refGTF_Rad_CD24Pos_2,FPKM.refGTF_Rad_CD24Pos_3
Hcn1,0.054573,0.054704,0.643771,0.184554,0.219342,0.073705,0.154344,0.102191
Hcn2,0.117599,0.160444,1.446015,1.643202,1.36293,0.333048,0.353965,0.33672
Hcn3,0.098357,0.244352,1.781914,1.009526,0.89447,0.14325,0.225269,0.250293
Hcn4,0.076001,0.048593,0.451,0.094286,0.215194,0.063522,0.216647,0.217256
Hcrt,0,0,0,0,0,0,0,0
Hcrtr1,0,0.10102788,0.030833301,0.020366674,0,0,0.015049317,0.021300587
Hcrtr2,0,0,0,0,0,0,0,0
Hcst,0.165834,0.159968,0.620868,1.053592,1.645645,0.317168,0.310528,0.084262
Hdac1,11.836239,21.616657,45.631542,43.267212,46.082989,20.698633,25.750509,27.327431
Hdac10,3.290440211,4.049881827,3.37120925,5.041186346,4.350151162,4.183202881,5.330960557,3.789079526
Hdac11,5.564709,8.380515,9.103899,13.824349,13.483711,9.209394,10.132192,6.812865
Hdac2,12.32048,22.361649,15.961034,26.863871,21.985266,22.421902,24.349306,25.089304
Hdac3,12.200129,25.083202,42.642262,42.968452,45.401325,22.791046,27.512533,33.797535
Hdac4,0.999647,1.462113,2.300619,3.881395,2.930632,1.837544,1.850441,1.48636
Hdac5,2.848581795,2.616126509,5.27788073,6.181368798,5.632296174,3.232576143,3.914926825,2.709071364
Hdac6,1.635825225,2.520585675,2.187064622,2.280452634,1.675494692,2.299473362,3.128165674,3.019283463
Hdac7,0.634565979,0.907080414,0.466062479,0.618481956,0.288666362,0.993598871,1.185120136,1.039706461
Hdac8,1.667674,2.276201,4.075592,4.469524,4.29307,2.445511,3.288411,2.933943
Hdac9,0,0,0,0,0,0,0,0
Hdc,0.041675,0.145062,0.340226,0.153545,0.212049,0.063685,0.160726,0.038986
Hddc2,4.802803,9.874383,12.587924,15.209351,13.555599,10.900476,10.235523,14.701451
Hddc3,1.554785,2.228307,2.53551,2.905229,2.370099,1.706624,2.588791,1.552895
Hdgf,31.427498,56.239117,51.160313,77.261444,64.534492,50.999313,61.500404,71.629578
Hdgfl1,0,0,0,0,0,0,0,0
Hdgfrp2,2.738984,6.745063,7.098752,9.403174,6.954647,5.024552,7.711138,7.757611
Hdgfrp3,0,0,0.070943,0.012232,0.012273,0,0.005966,0.021073
Hdhd1a,0,0.044854,0,0,0,0,0,0
Hdhd2,1.810726948,2.673880682,7.287521539,8.008472892,8.554068839,3.04335527,3.754313321,2.648061021
Hdhd3,5.797437,12.80455,134.648224,139.487106,78.629845,19.013924,9.189742,14.309142
Hdlbp,76.99588,106.131706,110.563881,103.892181,92.75013,88.311501,106.364876,92.941032
Hdx,0,0,0,0,0,0,0,0
Heatr1,2.682521,7.250199,3.024885,6.016321,4.421398,5.665331,6.282334,7.175466
Heatr2,1.241377,2.728141,3.817189,4.393005,3.655779,2.673281,3.101932,3.339157
Heatr3,2.921248,7.020139,4.876046,7.400776,6.015106,5.786515,7.119761,8.723819
Heatr5a,4.259562,6.781493,13.461048,19.809921,19.106869,5.493805,5.562732,4.560525
Heatr5b,1.385627,2.147884,4.966593,5.456985,4.552288,2.154353,2.672654,2.416213
Heatr6,1.194047,2.244595,5.586813,6.626624,6.049273,2.39244,2.389604,2.559315
Heatr9,0,0.031663,0,0,0,0,0,0
Hebp1,1.233436,2.606587,3.839936,3.377199,5.183759,0.802424,1.559691,0.756396
Hebp2,0.777197,1.385037,0.692745,0.574024,0.728223,1.619746,1.877495,3.315053
Heca,4.321008,3.822629,4.573915,5.38624,4.569415,5.764722,4.787906,4.261074
Hectd1,8.803891,12.541482,13.771617,19.91638,15.073524,13.599595,12.688625,12.650015
Hectd2,0,0.009764,0.142434,0.044935,0.051293,0.010713,0,0.007852
Hectd3,6.049723,9.292493,39.90678,39.591396,37.443825,10.071424,10.106196,8.976003
Hecw1,0,0,0,0,0,0,0,0
Hecw2,0.001965744,0,0.008377839,0.00631938,0,0,0,0
Heg1,0.085689,0.389198,0.59274,0.622965,0.716447,0.381172,0.437939,0.349796
Helb,1.709537,2.076325,2.584223,3.801719,3.105042,2.156201,2.966938,2.720341
Hells,3.123998,9.933224,2.760822,6.3059,5.542645,7.164452,8.822955,11.811318
Helq,0.841703,1.587102,1.530993,2.146437,1.579315,1.665292,1.681376,1.764157
Helt,0,0,0,0,0,0,0,0
Helz,1.885633,2.545242,4.879409,5.901108,4.230098,2.892071,3.412394,3.307735
Helz2,1.566356,8.324921,16.431276,15.279456,15.424329,3.25334,5.09754,3.344423
Hemgn,0.246043,0.522561,0.03618,0.226864,0.272025,0.175086,0.284867,0.269986
Hemk1,1.506466,2.093899,3.473628,3.106388,2.520939,2.038865,1.770705,2.147293
Hemt1,0,0.657482,32.915329,0.912991,1.089964,0.038993,0,1.070926
Henmt1,0,0,0,0,0,0,0.011025576,0
Hepacam,0,0.007532,0.125115,0.030754,0,0,0,0
Hepacam2,57.890347,35.740158,56.640018,51.59343,40.823105,46.831329,50.115341,52.335678
Heph,2.955517712,8.057185879,73.53376296,53.02003177,57.10558607,6.675260367,5.788360627,6.462541365
Hephl1,0,0,0.013694,0.007646,0,0,0,0
Herc1,2.465936,3.804166,4.542007,7.09377,5.424527,3.897892,4.211965,3.287166
Herc2,2.954705,3.974231,5.008654,8.479963,6.821909,4.456005,4.87478,3.328056
Herc3,1.571126,3.125198,4.943337,4.690733,4.039605,2.456297,2.822035,3.022535
Herc4,2.732847677,5.704799481,13.92486927,12.07918886,11.38376025,5.697098162,5.750517799,6.395597989
Herc6,0.220941,2.312396,8.663704,4.307899,7.718136,0.503512,0.672312,0.730942
Herpud1,97.845551,119.834854,49.336651,45.853172,56.427383,77.530182,97.772499,72.234787
Herpud2,7.464505,7.925458,10.685895,9.225635,8.989193,8.551452,9.254378,8.324393
Hes1,4.57069,9.314401,8.763659,20.289509,16.461458,14.551147,13.894305,10.4323
Hes2,0.280576,0.580985,5.844206,6.53406,4.167513,0.357092,0.182082,0.253545
Hes3,0,0,0,0,0,0,0,0
Hes5,0,0.055421,0,0.063572,0.022688,0.157173,0.129322,0
Hes6,17.009153,26.611307,22.067314,28.595295,26.967392,24.175449,27.213417,29.884754
Hes7,0.10968,0.02708,0,0,0,0.063937,0.410782,0.08594
Hesx1,0,0,0.042241,0,0,0,0,0
Hexa,20.323439,25.57469,61.487492,77.036377,81.293686,30.205311,32.242752,29.127008
Hexb,5.380013,10.507626,44.671787,56.999786,68.653252,10.427617,11.263988,8.711886
Hexdc,1.413966526,2.484946375,6.328285013,6.380321917,6.850023953,2.452581406,3.178436778,2.168723613
Hexim1,4.381281,5.470623,10.417997,14.109314,12.377207,5.367996,6.397779,5.214788
Hexim2,0.181387149,0.270772826,0.404239639,0.46309062,0.271240922,0.313898938,0.385297607,0.189679397
Hey1,0.020145,0,0.242963,0.021606,0.032402,0.023147,0,0.06697
Hey2,0,0,0,0,0,0,0,0
Heyl,0.598714,0.354078,0.013177,0.060602,0.019119,0.747245,0.545776,0.489832
Hfe,0.742522,1.127537,2.643578,2.178864,3.358357,1.025671,1.197922,1.396818
Hfe2,0,0,0,0,0,0,0,0
Hfm1,0,0,0,0,0,0,0,0
Hgd,0,0,0,0,0.058517,0,0,0
Hgf,0.012209329,0.019350355,0.062447926,0.117599918,0.051446746,0.027920522,0.009666206,0.103396656
Hgfac,20.596846,26.833563,13.943586,15.436643,12.107796,23.12583,38.556015,31.466948
Hgs,5.939012008,9.685438053,26.38102836,24.66668765,17.68525938,9.698203831,10.90266423,10.54873502
Hgsnat,4.637273,7.466734,11.100735,12.219432,13.96666,6.985777,7.274053,7.42042
Hhat,0.437517,0.655011,0.529912,1.049129,1.087942,0.749732,0.713137,0.627124
Hhatl,0,0,0,0,0,0,0,0
Hhex,0.131284,0.138509,0.032455,0.02699,0.048818,0.207801,0.483501,0.44596
Hhip,0,0,0,0,0,0,0,0
Hhipl1,0,0,0,0,0,0,0,0
Hhipl2,0,0,0,0,0,0,0,0
Hhla1,0,0,0,0,0,0,0,0
Hiat1,13.318216,15.657252,14.862161,19.131119,17.851105,16.571899,18.051624,16.773861
Hiatl1,9.240539,12.75835995,26.950094,27.071224,29.242525,12.097874,13.07253417,12.14350815
Hibadh,18.008579,22.630747,47.337826,52.82407,57.878475,29.406366,33.071449,29.08186
Hibch,9.368044,10.67224,17.686399,20.681786,17.90786,12.106524,12.660508,12.930014
Hic1,0,0,0,0.018613138,0.006387194,0,0.020956742,0
Hic2,0.316367,0.523215,0.820915,1.025832,0.759608,0.394684,0.387325,0.340434
Hid1,26.939587,41.802551,10.822678,10.799788,7.412912,26.671572,34.027149,31.21347
Hif1a,5.212924,11.122156,27.525978,16.733316,18.944334,8.021707,9.885643,12.035622
Hif1an,4.381654,5.483466,11.934179,14.79249,11.906386,6.853096,6.452978,6.002948
Hif3a,0.413422215,1.505522485,0.089831965,0.191803117,0.138105647,0.746535764,1.112414727,0.578797238
Higd1a,3.361645,7.652162,38.885841,21.966366,25.271719,6.436572,7.113767,10.334711
Higd1b,0,0,0,0,0,0,0,0
Higd1c,0,0,0,0,0,0,0,0
Higd2a,26.851494,42.981277,119.300385,138.233322,158.550797,41.269516,51.868675,45.215828
Hilpda,2.701846985,4.730487529,2.21510527,2.895899109,2.449914977,3.047527658,3.846026047,4.137349713
Hils1,0,0,0,0,0,0,0,0
Hinfp,2.583677,3.626108,5.66241,5.022715,3.986683,3.14084,3.387318,3.305416
Hint1,67.051048,124.552963,290.194916,282.988312,325.586456,111.044563,137.781403,150.752548
Hint2,11.144136,18.848425,39.445724,54.173573,63.336544,18.083855,20.874691,16.413998
Hint3,8.637878,12.058099,29.983736,22.891453,26.674368,11.998127,12.475698,12.093494
Hip1,0.028032,0.023885,0.531136,0.124536,0.295702,0.075684,0.148134,0.117474
Hip1r,5.628449,10.195782,25.10804,25.021542,20.619337,9.485915,11.129333,10.698534
Hipk1,6.57017,8.263577,12.399839,18.028559,15.027997,10.028091,9.843109,9.005407
Hipk2,1.358531086,2.356054292,6.009918811,10.00281498,7.388712759,2.800215487,3.080779356,2.27725924
Hipk3,4.773855033,6.490374524,5.475728029,8.442109897,7.640219102,7.036479619,7.26231234,6.689199452
Hipk4,0.022955,0,0.01983,0.074171,0,0.021004,0.063363,0.046149
Hira,4.543293,9.118201,9.199502,14.042965,10.650327,6.944465,8.576809,9.945183
Hirip3,2.528763,6.427962,2.501117,5.619246,3.796279,4.883662,6.641394,8.299077
Hist1h1a,0.029516,0.031636,0.208458,0.206244,0.251482,0.102312,0.094615,0.032889
Hist1h1b,0.027695,0.029488,0.030244,0.164508,0.018188,0.08035,0.059576,0.093401
Hist1h1c,2.510355,3.186252,45.315586,18.710318,20.540787,3.658851,3.854434,6.187228
Hist1h1d,0.070276,0.104303,0.270777,0.456183,0.393211,0.283423,0.21255,0.256602
Hist1h1e,0.050241,0.155057,0.311125,0.420205,0.143321,0.137619,0.299863,0.07875
Hist1h1t,0,0,0.032242,0,0,0,0,0
Hist1h2aa,0,0,0,0,0,0,0,0
Hist1h2ab,0,0.006667,0.170598,0.01391,0.027052,0.046444,0.005881,0
Hist1h2ac,0.049066,0.025699,0.171064,0.091843,0.356577,0.009549,0.066486,0
Hist1h2ad,0,0.006293,0.102857,0.01313,0.036332,0.033484,0.005551,0
Hist1h2ae,0.019967,0.085507,0.179593,0.020222,0.233566,0.031201,0.021775,0.105387
Hist1h2af,0,0.007194,0.030067,0.009149,0.017953,0,0.003539,0
Hist1h2ag,0,0.007133,0.018848,0.040283,0.028943,0.009853,0.01882,0
Hist1h2ah,0,0.040016,0.038229,0.059392,0.144484,0.050721,0.113002,0
Hist1h2ai,0,0.059778,0.019858,0.02413,0.09386,0.028744,0.056645,0
Hist1h2ak,0,0,0.005944,0,0,0,0.044126,0
Hist1h2an,0,0.007532,0.011581,0.015714,0.039499,0.010404,0.003705,0
Hist1h2ao,0,0.0030495,0.0080585,0.0133645,0.012374,0.0099915,0.008046,0
Hist1h2ap,0,0.0037245,0.009841,0.016321,0.015112,0.012202,0.009826,0
Hist1h2ba,0.010112,0.01301,0.092193,0.055515,0.061569,0,0.049454,0.034485
Hist1h2bb,0.09407,0.102007,0.257375,0.059013,0.126277,0.024438,0.186564,0.163357
Hist1h2bc,9.196248788,10.0948466,93.10091091,65.98639217,81.71492731,11.59296552,12.92284195,13.83598526
Hist1h2be,0.12274107,0.106461915,0.780546169,0.757514619,0.692365637,0.25735319,0.313174517,0.093389973
Hist1h2bf,0.174481,0.286248,2.656184,2.140666,3.310129,0.5078,0.497927,0.497675
Hist1h2bg,1.045211,1.272674,9.985157,9.040547,11.071113,1.704726,2.095214,1.871819
Hist1h2bh,0.114825,0.120554,0.946217,1.088982,1.145563,0.370656,0.575841,0.242208
Hist1h2bj,0.065346,0.171049,0.30701,0.314215,0.523164,0.119049,0.324009,0.293975
Hist1h2bk,0.086392,0.092282,0.856349,0.877001,1.029297,0.112353,0.209017,0.138649
Hist1h2bl,0.148035,0.103008,0.924324,0.905573,1.214688,0.112013,0.293348,0.146813
Hist1h2bm,0,0.004095,0.125877,0.249757,0.02939,0.005832,0.003061,0.152865
Hist1h2bn,0.151583,0.103567,1.036891,0.868901,1.202811,0.201356,0.265584,0.103237
Hist1h2bp,0.055695529,0.027890824,0.241886118,0.146479059,0.279936706,0.046677176,0.037029176,0.061567059
Hist1h2bq,0,0,0,0,0,0,0,0
Hist1h2br,0,0.0646635,0.311616,0,0,0,0,0
Hist1h3a,0.039716,0.005869,0,0.063688,0.057534,0,0.001886,0.101059
Hist1h3b,0,0.10225,0.186774,0.105762,0,0,0.002053,0.068023
Hist1h3c,0,0.054916,0.02485,0.099253,0.119947,0,0.056757,0.051387
Hist1h3d,0.044212,0.149519,0.105011,0.111742,0.057306,0.05663,0.102526,0.058848
Hist1h3e,0.005926,0,0.24488,0.24096,0.061047,0,0.101004,0.019279
Hist1h3f,0,0.026787,0.049688,0.036786,0.094692,0,0.027241,0.023602
Hist1h3g,0.095944,0.129529,0.143858,0.077188,0.239642,0.069272,0.097436,0.057262
Hist1h3h,0,0.024148,0.024281,0.042261,0.058601,0.013073,0.00194,0.038652
Hist1h3i,0.015479,0,0.099437,0.124874,0.299381,0,0.19751,0
Hist1h4a,0,0.017064,0.028381,0.022033,0.02168,0.002804,0.044534,0.062365
Hist1h4b,0.049192,0.069628,0.028697,0.040039,0.085259,0.002835,0.097588,0.007882
Hist1h4c,0,0.020704,0.241294,0.135688,0.011003,0.071454,0.145736,0.094836
Hist1h4d,0,0,0.227536,0.326652,0.155936,0,0.032135,0.125397
Hist1h4f,0,0.012344,0.071271,0,0.080677,0.003564,0.016299,0
Hist1h4h,0.153001,0.017848,0.345297,0.234471,0.122271,0.002933,0.046581,0.056971
Hist1h4i,0.230627,0.777618,2.646346,1.560067,2.173951,0.583075,1.186667,0.87831
Hist1h4j,0.010337,0.024884,0.04139,0.073592,0.031617,0.009471,0.16868,0.011369
Hist1h4k,0,0.047795,0.261408,0.393245,0.201125,0.05361,0.236722,0.10812
Hist1h4m,0,0,0.032008,0.012323,0,0,0,0
Hist1h4n,0.060081,0.062277,0.3224995,0.224029,0.195725,0.034908,0.039491,0.022167
Hist2h2aa1,0.315704,0.808862,1.502082,1.7856415,2.322593,1.0289665,1.9404065,0.458098
Hist2h2aa2,0.331598,0.009836,1.4276265,0.012718,0.006239,0.0125035,0.0226265,0.4598315
Hist2h2ab,0,0.102309,0.038956,0.027373,0.10325,0.019166,0.033039,0.043261
Hist2h2ac,0.045733,0.050029,0.016992,0.03,0.207067,0.027264,0.055192,0
Hist2h2bb,0.045198,0.214815,0.096138,0.24031,0.174212,0,0.142662,0.100727
Hist2h2be,2.279316,1.795825,0.998855,3.18664,2.367487,2.21823,2.251386,1.448931
Hist2h3b,0.012654,0,0.039549,0.039805,0.162004,0.033779,0.064189,0.016378
Hist2h3c1,0.126764,0.0389975,0.353052,0.2065365,0.298257,0.195198,0.210858,0.1336235
Hist2h3c2,0.1898915,0.0783645,0.283192,0.229419,0.3164225,0.208893,0.218369,0.139103
Hist2h4,0.096968,0.030688,0.031268,0,0.074224,0.108866,0.060782,0.064659
Hist3h2a,1.74503,1.918978,4.693897,6.26914,6.127592,3.391186,3.8919,1.950869
Hist3h2ba,0.048231,0.152707,0.521494,0.155022,0.312167,0.218403,0.153245,0.160521
Hist3h2bb-ps,0.04792,0.202074,0.051643,0.054281,0,0.081598,0.050529,0.010539
Hist4h4,0,0,0,0,0.262731,0,0,0
Hivep1,2.054056,2.907794,3.15265,4.617631,2.861505,3.241359,3.214251,2.514309
Hivep2,1.147942,1.586536,1.728381,2.002456,1.407231,1.837082,1.702468,1.539947
Hivep3,0.090567,0.086969,0.03958,0.008464,0,0.066144,0.04433,0.037012
Hjurp,1.752159,2.149626,4.249033,5.446611,4.059876,1.320195,1.570549,6.503196
Hk1,1.720253502,1.904626842,5.094265619,1.813771775,1.078192827,2.062640837,1.871129307,2.579284827
Hk1os,0.099223,0.125827,0.256977,0.128865,0,0,0.337465,0.275671
Hk2,2.233304,8.078418,7.300605,5.398563,4.433291,5.21319,7.608908,7.343996
Hk3,0,0.014324501,0,0,0,0,0,0
Hkdc1,3.218032,10.406154,125.549431,107.112648,89.49826,8.443872,6.207704,6.391641
Hlcs,1.530887,1.774793,1.590038,1.944775,1.571581,1.813931,2.090765,1.669524
Hlf,0,0.066019,0.021112,0.046254,0.065809,0.004505,0.02071,0
Hltf,3.081433961,3.33320825,4.246649901,5.416527102,4.693711536,4.331337525,4.010799827,3.797761392
Hlx,0,0,0,0,0,0,0,0
Hmbox1,2.432188,2.960729,2.735372,4.997942,3.696368,4.0729,3.986152,2.902671
Hmbs,8.892007638,16.51692229,23.37319563,25.50548215,25.64632487,10.72825603,14.93810491,17.51623353
Hmces,2.009151,4.299376,6.141853,7.665218,5.735547,4.171364,5.595275,5.69018
Hmcn1,0,0,0,0,0,0,0,0
Hmg20a,2.812014,3.917138,5.215985,7.17735,5.9132,4.538016,4.461014,4.957041
Hmg20b,2.822464904,5.263885204,17.88597178,14.89670327,13.60338525,4.151866373,6.345280014,5.826229948
Hmga1,2.07448064,4.75102775,3.231251192,4.009837534,2.488401648,3.857228534,5.015576051,3.388362551
Hmga1-rs1,16.42228926,40.36642336,27.20463114,40.69806507,29.48206722,43.08720683,47.08081398,72.06712647
Hmga2,0.675415,1.83491,1.367708,2.414804,2.123193,2.377642,2.207275,2.696166
Hmga2-ps1,0,0.0153,0.181319,0.02382,0.042785,0.004225,0.023289,0.02434
Hmgb1,56.449074,99.850632,59.551247,121.264015,110.304237,94.767159,109.461136,133.852325
Hmgb1-rs17,0.523999,0.959307,0.540908,1.2881,1.118879,0.908661,1.235447,1.150878
Hmgb2,20.903755,41.644386,24.918419,65.792061,53.852825,41.030281,51.009838,62.166306
Hmgb3,11.529592,20.878325,16.046377,32.993965,27.76827,23.628632,24.589518,32.063847
Hmgb4,0,0,0,0,0,0,0,0
Hmgcl,11.147428,19.657179,71.337387,66.682976,71.001183,17.339397,18.745417,22.664536
Hmgcll1,0.10418,0.058634,0.138364,0.052497,0,0.16111,0.110493,0.280021
Hmgcr,5.551833,12.947783,36.225143,30.072948,27.928049,8.963895,13.650432,16.30761
Hmgcs1,0,0,0,0,0,0,0,0
Hmgcs2,10.113758,56.49054,20.304852,20.264833,16.846334,13.629541,6.194908,7.528656
Hmgn1,19.397903,45.436878,31.000824,39.224564,37.360008,42.089119,49.929333,75.452759
Hmgn2,40.261581,77.068192,68.278282,83.68837,87.110123,64.425423,85.958954,116.143166
Hmgn3,1.08785394,1.332873886,11.7916325,1.506361905,4.694462496,1.485580061,4.105787884,4.864980846
Hmgn5,9.974625,15.017964,14.124398,23.39323,18.011312,16.36838,17.743822,19.66935
Hmgxb3,2.359946199,3.957387189,5.435013787,5.84447525,5.086095997,4.077586941,3.820489656,3.755450295
Hmgxb4,1.813705,3.229363,3.24486,4.54739,3.465639,2.987478,3.677141,3.402122
Hmha1,0.016425477,0.092490247,0.070767011,0.080317518,0,0.025109343,0,0.009907246
Hmmr,2.149719,3.641324,4.159476,7.709355,5.536724,4.173812,4.988891,6.725603
Hmox1,0.675967,1.152987,2.98311,0.642024,0.693504,1.022575,1.074506,1.926301
Hmox2,5.219664182,9.396019085,26.19220736,25.20102989,26.63137964,9.175585021,10.53472203,12.83967241
Hmx1,0,0,0,0,0,0,0,0
Hmx2,0.039702,0.062767,0,0,0,0.030379,0.049226,0.044141
Hmx3,0.103898,0.148591,0,0.017541,0,0,0.154076,0.05437
Hn1,23.034048,47.6236,160.119492,194.527802,183.931976,53.60268,64.499062,63.155987
Hn1l,15.909035,31.535954,30.825832,39.682903,36.298519,25.267681,30.270296,28.426506
Hnf1a,3.830676,5.961452,12.651667,14.340001,14.099836,5.410378,6.675083,5.693954
Hnf1b,2.198128325,3.244428062,3.399210276,5.178557015,3.71612515,3.327630925,4.007797915,3.536220302
Hnf4a,41.919514,74.711784,212.596741,249.438126,187.156464,84.718681,93.83815,78.586311
Hnf4aos,0,0.387917,2.049335,2.092897,2.541415,0.181433,0.104519,0.167031
Hnf4g,8.496166,17.016121,94.809471,96.335976,145.671783,13.663698,12.698056,8.871205
Hnmt,0.513225,0.398757,0.094561,0.253811,0.183986,0.37494,0.342724,0.331383
Hnrnpa0,7.00066,14.877498,12.044366,19.820953,16.034935,14.117015,15.466177,16.058447
Hnrnpa1,4.811814911,11.91034636,7.931334078,15.28562105,14.12372605,10.97288162,12.98343682,17.35322081
Hnrnpa2b1,68.88744197,115.4075605,154.6535483,203.7239694,163.1234607,116.1946946,145.145262,176.2750395
Hnrnpa3,34.6767348,59.59925223,71.50190641,82.5973584,74.024594,54.6305458,64.55751886,84.81925958
Hnrnpab,41.73068742,89.93933835,90.51092838,114.6712481,107.7257415,76.59108262,93.36756663,109.048317
Hnrnpc,25.03929893,49.68584376,60.82126431,92.65892845,91.38586241,55.54966074,61.11435088,64.86845499
Hnrnpd,3.656013486,10.90880157,7.680005873,12.64341087,10.2354905,6.85147183,8.563797369,11.11066671
Hnrnpdl,11.167583,23.238329,15.297005,18.136749,17.184423,15.752137,19.431978,23.13118
Hnrnpf,66.47887015,123.3216232,124.3844772,189.6554281,171.7532948,115.4038631,127.3640714,123.4883914
Hnrnph1,17.59868,35.735664,38.239986,49.972504,37.859261,31.311621,37.071766,43.315712
Hnrnph2,13.182487,21.819098,28.433605,31.532703,28.622011,20.655832,20.339298,25.456675
Hnrnph3,2.638687,3.955301,5.945941,8.938057,6.762734,4.629528,5.508026,5.954684
Hnrnpk,76.637856,134.051071,182.2314,224.119217,213.854828,128.716354,146.240967,165.057159
Hnrnpl,32.155834,52.591755,71.375519,87.209732,82.914345,47.293251,60.851185,69.957054
Hnrnpll,5.735134,8.31271,13.818231,19.343552,16.939945,9.435325,9.782856,11.885037
Hnrnpm,21.68823738,37.78382222,45.03207529,64.08410384,51.0123537,38.51274675,47.05486442,51.88251489
Hnrnpr,3.4976358,6.304737028,4.86720659,8.343191192,6.460562396,6.129912088,6.578946376,6.735357476
Hnrnpu,36.103245,69.214165,57.676155,92.560066,64.851936,64.840553,65.974602,80.340652
Hnrnpul1,12.19620889,19.56601368,25.58179952,34.49687163,24.28031686,17.84914559,22.47907687,20.94986808
Hnrnpul2,16.343113,24.667288,40.628265,51.955761,37.427338,26.44841,27.376633,27.483278
Hoga1,0.071915,0.514769,1.23114,0.080179,0.444142,0.155055,0.299594,0.332993
Homer1,0.97092155,1.683109426,2.689081096,3.567264434,3.975229414,1.605236851,1.776494382,1.644390412
Homer2,7.317475806,5.836505323,2.489170854,6.629577024,6.484126377,6.688112047,6.367422128,5.412486858
Homer3,0.117758,0.424498,1.478488,0.258657,0.211619,0.400877,0.698206,0.856432
Homez,0.701056189,0.85552556,1.114939695,1.450512281,1.204077261,1.032960872,1.103426555,1.094547617
Hook1,38.546322,49.952034,25.416399,41.472404,35.000935,52.42363,54.664486,60.422733
Hook2,8.883571747,14.82748271,38.42673443,38.83816726,35.38494274,14.66849391,16.8798706,15.07084324
Hook3,0.521097,0.664982,1.035594,0.870814,1.075174,0.784556,0.971788,0.71816
Hopx,9.724740074,38.49883876,31.30941627,27.48742852,25.60609746,44.17410004,53.47168914,14.43876141
Hormad1,0,0,0.016677452,0,0,0,0,0
Hormad2,0,0,0,0,0,0,0.015887,0
Hotair,0,0,0,0,0,0,0,0
Hottip,0,0,0,0,0,0,0,0
Hoxa1,0.017717,0.018865,0.019413,0.019384,0.011598,0.010315,0.0856,0
Hoxa10,0,0.007500707,0.038013757,0.053170278,0.054549109,0,0,0.031297572
Hoxa11,0,0,0,0,0,0,0,0
Hoxa11os,0,0,0,0,0,0,0,0
Hoxa13,0,0,0.036719,0,0,0,0,0
Hoxa2,0.025107,0.079144,0.067289,0.162464,0.090377,0.071791,0.146047,0.18346
Hoxa3,0.090449,0.180765,0.249313,0.296369,0.589649,0.258093,0.689123,0.292141
Hoxa4,0.203394,0.04607,0.164087,0.101177,0.307107,0.049554,0.410901,0.210601
Hoxa5,0.017807,0.037257,0.076426,0.094803,0.2217,0.0678,0.207,0.104867
Hoxa6,0,0,0.068032,0,0.041319,0.047077,0,0
Hoxa7,0,0,0,0.042855,0.029315,0,0.04235,0
Hoxa9,0,0,0.01096,0.055548,0.062436,0.039412,0,0.023068
Hoxb1,0,0,0,0,0,0,0,0
Hoxb13,0,0,0.437503,0,0.043994,0,0,0.03782
Hoxb2,0.063574,0.048343,0.258164,0.219925,0.208359,0.140372,0.128666,0.075809
Hoxb3,0.098020256,0.134908517,0.089841833,0.105945662,0.084513128,0.125432733,0.15295086,0.11878939
Hoxb4,0.077641,0.054989,0.078747,0.06031,0.083085,0.047348,0.087079,0.084221
Hoxb5,0,0.078592,0.025248,0.080767,0,0.060037,0.056053,0.026105
